sno,TradeType(l/s),Positional,costPercent,startTime,cutOffTime,endTime,CandlePeriod,ATRFrom%,ATRTo%,VixFrom%,VixTo%,Period,noOfSD,MinBandRange(as % of SMA),MaxBandRange(as % of SMA),LookbackDuration,MinBandChange,MaxBandChange,MinBreakout,MaxBreakout,Exit at SMA,TargetBN%,TriggerBN%,FallbackBN%,TradeSLBN%,DaySLBN%,MaxOverlap,TradeGap
2617,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,30,-30,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2618,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,30,-30,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2619,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,30,-30,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2620,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,30,-30,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2621,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,30,-30,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2622,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,30,-30,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2623,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,30,-30,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2624,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,30,-30,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2625,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,2,0,1000,30,-30,-20,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2626,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,15,-30,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2627,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,15,-30,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2628,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,15,-30,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2629,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,15,-30,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2630,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,15,-30,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2631,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,15,-30,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2632,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,15,-30,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2633,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,15,-30,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2634,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,15,-30,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2635,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,15,-30,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2636,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,15,-30,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2637,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,15,-30,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2638,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,15,-30,-20,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2639,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,20,-30,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2640,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,20,-30,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2641,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,20,-30,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2642,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,20,-30,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2643,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,20,-30,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2644,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,20,-30,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2645,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,20,-30,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2646,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,20,-30,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2647,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,20,-30,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2648,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,20,-30,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2649,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,20,-30,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2650,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,20,-30,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2651,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,20,-30,-20,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2652,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,30,-30,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2653,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,30,-30,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2654,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,30,-30,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2655,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,30,-30,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2656,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,30,-30,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2657,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,30,-30,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2658,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,30,-30,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2659,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,30,-30,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2660,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,30,-30,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2661,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,30,-30,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2662,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,30,-30,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2663,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,30,-30,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2664,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,40,3,0,1000,30,-30,-20,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2665,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,15,-30,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2666,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,15,-30,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2667,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,15,-30,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2668,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,15,-30,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2669,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,15,-30,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2670,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,15,-30,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2671,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,15,-30,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2672,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,15,-30,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2673,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,15,-30,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2674,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,15,-30,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2675,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,15,-30,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2676,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,15,-30,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2677,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,15,-30,-20,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2678,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,20,-30,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2679,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,20,-30,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2680,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,20,-30,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2681,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,20,-30,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2682,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,20,-30,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2683,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,20,-30,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2684,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,20,-30,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2685,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,20,-30,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2686,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,20,-30,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2687,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,20,-30,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2688,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,20,-30,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2689,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,20,-30,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2690,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,20,-30,-20,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2691,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,30,-30,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2692,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,30,-30,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2693,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,30,-30,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2694,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,30,-30,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2695,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,30,-30,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2696,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,30,-30,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2697,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,30,-30,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2698,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,30,-30,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2699,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,30,-30,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2700,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,30,-30,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2701,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,30,-30,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2702,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,30,-30,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2703,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,30,-30,-20,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2704,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,15,-30,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2705,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,15,-30,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2706,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,15,-30,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2707,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,15,-30,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2708,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,15,-30,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2709,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,15,-30,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2710,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,15,-30,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2711,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,15,-30,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2712,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,15,-30,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2713,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,15,-30,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2714,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,15,-30,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2715,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,15,-30,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2716,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,15,-30,-20,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2717,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,20,-30,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2718,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,20,-30,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2719,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,20,-30,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2720,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,20,-30,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2721,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,20,-30,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2722,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,20,-30,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2723,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,20,-30,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2724,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,20,-30,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2725,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,20,-30,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2726,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,20,-30,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2727,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,20,-30,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2728,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,20,-30,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2729,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,20,-30,-20,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2730,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,30,-30,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2731,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,30,-30,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2732,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,30,-30,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2733,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,30,-30,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2734,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,30,-30,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2735,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,30,-30,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2736,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,30,-30,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2737,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,30,-30,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2738,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,30,-30,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2739,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,30,-30,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2740,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,30,-30,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2741,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,30,-30,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2742,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,30,-30,-20,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2743,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,1000,15,-30,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2744,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,1000,15,-30,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2745,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,1000,15,-30,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2746,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,1000,15,-30,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2747,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,1000,15,-30,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2748,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,1000,15,-30,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2749,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,1000,15,-30,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2750,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,1000,15,-30,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2751,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,1000,15,-30,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2752,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,1000,15,-30,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2753,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,1000,15,-30,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2754,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,1000,15,-30,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2755,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,1000,15,-30,-20,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2756,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,1000,20,-30,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2757,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,1000,20,-30,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2758,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,1000,20,-30,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2759,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,1000,20,-30,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2760,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,1000,20,-30,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2761,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,1000,20,-30,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2762,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,1000,20,-30,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2763,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,1000,20,-30,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2764,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,1000,20,-30,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2765,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,1000,20,-30,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2766,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,1000,20,-30,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2767,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,1000,20,-30,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2768,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,1000,20,-30,-20,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2769,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,1000,30,-30,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2770,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,1000,30,-30,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2771,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,1000,30,-30,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2772,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,1000,30,-30,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2773,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,1000,30,-30,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2774,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,1000,30,-30,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2775,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,1000,30,-30,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
2776,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,60,2,0,1000,30,-30,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5
