sno,TradeType(l/s),Positional,costPercent,startTime,cutOffTime,endTime,CandlePeriod,ATRFrom%,ATRTo%,VixFrom%,VixTo%,Period,noOfSD,MinBandRange(as % of SMA),MaxBandRange(as % of SMA),LookbackDuration,MinBandChange,MaxBandChange,MinBreakout,MaxBreakout,Exit at SMA,TargetBN%,TriggerBN%,FallbackBN%,TradeSLBN%,DaySLBN%,MaxOverlap,TradeGap,TradingDays,TotalTrades,TradeMaxProfit,TradeMaxLoss,DayMaxProfit,DayMaxLoss,TradeAverageProfit,TradeAverageLoss,TradeWinPercent,TradeWinPercent(Cost),TradeExpectancy,TradeExpectancy(Cost),Profit,Profit %,DayAverageProfit,DayAverageLoss,DayWinPercent,DayExpectancy,ProfitCost,ProfitCost %,DayWinPercent(Cost),DayAverageProfit(Cost),DayAverageLoss(Cost),DayExpectancy(Cost),HoldingPeriodAvg,Calmar
57,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,20,3,0,1000,20,-1000,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,74,75,1906.7988,-761.4512,1906.7988,-761.4512,292.8929,-119.50102,38.666664,34.666668,1.5451738,1.1201426,2996.8477,12.263478,303.35336,-119.50102,37.837837,1.5451739,833.15137,4.757349,33.783783,310.71378,-141.52435,1.1201425,19.413334,0.7496844
58,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,20,3,0,1000,20,-1000,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,73,74,1906.7988,-761.4512,1906.7988,-761.4512,292.8929,-121.13212,39.18919,35.135136,1.5582426,1.1307918,3042.9492,12.503229,303.35336,-121.13212,38.356163,1.5582423,898.45996,5.0969877,34.246574,310.71378,-143.11218,1.1307918,19.472973,0.8032061
59,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,20,3,0,1000,20,-1000,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,73,74,1906.7988,-761.4512,1906.7988,-761.4512,292.8929,-121.13212,39.18919,35.135136,1.5582426,1.1307918,3042.9492,12.503229,303.35336,-121.13212,38.356163,1.5582423,898.45996,5.0969877,34.246574,310.71378,-143.11218,1.1307918,19.472973,0.8032061
60,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,20,3,0,1000,20,-1000,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,73,74,1906.7988,-761.4512,1906.7988,-761.4512,292.8929,-121.13212,39.18919,35.135136,1.5582426,1.1307918,3042.9492,12.503229,303.35336,-121.13212,38.356163,1.5582423,898.45996,5.0969877,34.246574,310.71378,-143.11218,1.1307918,19.472973,0.8032061
64,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,20,3,0,1000,20,-1000,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,62,63,1906.7988,-761.4512,1906.7988,-761.4512,301.46976,-123.655174,39.68254,34.920635,1.6039392,1.1700912,2837.8477,12.276858,314.031,-123.655174,38.709675,1.6039389,1007.708,5.970743,33.870968,330.10626,-144.50056,1.1700912,19.936508,0.87823707
65,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,20,3,0,1000,20,-1000,-20,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,56,57,1906.7988,-761.4512,1906.7988,-761.4512,298.34756,-121.71019,40.35088,35.08772,1.658229,1.1990057,2723.8477,11.410435,311.9088,-121.71019,39.285713,1.6582289,1045.7354,5.70475,33.92857,331.60727,-142.0217,1.1990056,20.263159,0.8391121
61,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,20,3,0,1000,20,-1000,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,71,72,1906.7988,-761.4512,1906.7988,-761.4512,282.13498,-121.13212,37.5,33.333336,1.3974906,1.0128944,2166.6992,9.551123,292.98633,-121.13212,36.619717,1.3974904,88.575195,2.34636,32.394367,302.52,-143.11218,1.0128942,19.041666,0.33404887
62,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,20,3,0,1000,20,-1000,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,71,72,1906.7988,-761.4512,1906.7988,-761.4512,282.13498,-121.13212,37.5,33.333336,1.3974906,1.0128944,2166.6992,9.551123,292.98633,-121.13212,36.619717,1.3974904,88.575195,2.34636,32.394367,302.52,-143.11218,1.0128942,19.041666,0.33404887
63,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,20,3,0,1000,20,-1000,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,71,72,1906.7988,-761.4512,1906.7988,-761.4512,282.13498,-121.13212,37.5,33.333336,1.3974906,1.0128944,2166.6992,9.551123,292.98633,-121.13212,36.619717,1.3974904,88.575195,2.34636,32.394367,302.52,-143.11218,1.0128942,19.041666,0.33404887
66,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,20,3,0,1000,30,-1000,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,72,74,547.0,-761.4512,789.3008,-761.4512,177.14236,-125.37566,36.486485,31.081081,0.81166166,0.5743034,-1109.8125,-1.076978,191.31375,-125.37566,34.72222,0.8116617,-3110.288,-8.476411,29.166666,199.81245,-143.26176,0.5743033,17.378378,-0.63213426
67,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,20,3,0,1000,30,-1000,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,71,73,547.0,-761.4512,789.3008,-761.4512,183.82864,-125.37566,35.61644,31.506847,0.811102,0.5759009,-1113.1113,-1.090977,199.1477,-125.37566,33.802814,0.81110185,-3090.0205,-8.390404,29.577463,199.81245,-145.72163,0.5759009,17.30137,-0.6297595
68,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,20,3,0,1000,30,-1000,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,70,72,547.0,-761.4512,789.3008,-761.4512,183.82864,-126.55558,36.11111,31.944445,0.821008,0.583245,-1042.0117,-0.7471822,199.1477,-126.55558,34.285717,0.8210082,-2998.2764,-7.946785,30.000002,199.81245,-146.82323,0.58324504,17.347221,-0.6170071
69,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,20,3,0,1000,30,-1000,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,69,71,547.0,-761.4512,789.3008,-761.4512,183.82864,-125.02461,36.619717,32.394367,0.8495295,0.601764,-846.5625,0.0031259186,199.1477,-125.02461,34.782608,0.8495295,-2776.874,-7.0968456,30.434782,199.81245,-145.26949,0.601764,17.563381,-0.58994716
70,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,20,3,0,1000,30,-1000,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,69,71,547.0,-761.4512,789.3008,-761.4512,183.82864,-125.02461,36.619717,32.394367,0.8495295,0.601764,-846.5625,0.0031259186,199.1477,-125.02461,34.782608,0.8495295,-2776.874,-7.0968456,30.434782,199.81245,-145.26949,0.601764,17.563381,-0.58994716
71,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,20,3,0,1000,30,-1000,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,68,70,547.0,-761.4512,789.3008,-761.4512,183.82864,-126.57857,37.142857,32.857143,0.8581706,0.6083503,-789.9121,0.30333585,199.1477,-126.57857,35.294117,0.8581706,-2701.3818,-6.696786,30.882353,199.81245,-146.75412,0.6083503,17.542856,-0.556691
72,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,20,3,0,1000,30,-1000,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,68,70,547.0,-761.4512,789.3008,-761.4512,183.82864,-126.57857,37.142857,32.857143,0.8581706,0.6083503,-789.9121,0.30333585,199.1477,-126.57857,35.294117,0.8581706,-2701.3818,-6.696786,30.882353,199.81245,-146.75412,0.6083503,17.542856,-0.556691
73,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,20,3,0,1000,30,-1000,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,68,70,547.0,-761.4512,789.3008,-761.4512,183.82864,-126.57857,37.142857,32.857143,0.8581706,0.6083503,-789.9121,0.30333585,199.1477,-126.57857,35.294117,0.8581706,-2701.3818,-6.696786,30.882353,199.81245,-146.75412,0.6083503,17.542856,-0.556691
74,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,20,3,0,1000,30,-1000,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,68,70,547.0,-761.4512,789.3008,-761.4512,183.82864,-126.57857,37.142857,32.857143,0.8581706,0.6083503,-789.9121,0.30333585,199.1477,-126.57857,35.294117,0.8581706,-2701.3818,-6.696786,30.882353,199.81245,-146.75412,0.6083503,17.542856,-0.556691
75,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,20,3,0,1000,30,-1000,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,67,69,547.0,-761.4512,789.3008,-761.4512,183.82864,-126.01181,37.68116,33.333336,0.88207763,0.62562585,-638.9629,0.6846506,199.1477,-126.01181,35.820896,0.8820777,-2510.921,-6.21566,31.343285,199.81245,-145.80397,0.6256258,17.710144,-0.53822213
80,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,15,-1000,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,275,346,1722.0508,-1178.75,1722.0508,-1178.75,242.3731,-117.308815,39.01734,32.947975,1.3219198,0.932407,7968.208,29.626644,303.98322,-123.28897,35.636364,1.3651433,-2108.6133,-4.988081,30.18182,314.24774,-146.82904,0.92520314,25.442196,-0.2561237
76,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,20,3,0,1000,30,-1000,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,66,68,547.0,-761.4512,789.3008,-761.4512,183.82864,-127.91444,38.235294,33.82353,0.88964695,0.6317777,-592.8613,0.9244033,199.1477,-127.91444,36.363636,0.8896469,-2445.6123,-5.8760204,31.818182,199.81245,-147.59276,0.6317777,17.75,-0.5242298
77,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,20,3,0,1000,30,-1000,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,64,66,547.0,-761.4512,789.3008,-761.4512,182.75781,-130.61842,37.878788,33.333336,0.8531544,0.6076806,-786.41016,0.3141777,198.6498,-130.61842,35.9375,0.8531544,-2592.247,-6.2859316,31.25,200.76216,-150.17023,0.60768056,17.560606,-0.5318855
78,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,20,3,0,1000,30,-1000,-20,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,54,56,547.0,-761.4512,789.3008,-761.4512,193.64993,-144.59866,37.5,33.92857,0.80353415,0.5844431,-994.3047,-0.14884923,214.03413,-144.59866,35.185184,0.8035341,-2561.9365,-5.748742,31.48148,211.94893,-166.62347,0.58444303,17.357143,-0.50825
79,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,15,-1000,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,278,350,1722.0508,-1178.75,1722.0508,-1178.75,242.29056,-118.40608,38.857143,32.857143,1.3004318,0.9179044,7612.6123,28.206352,303.24753,-125.18933,35.61151,1.339714,-2618.084,-6.807681,30.215826,312.71317,-148.89685,0.90936494,25.377142,-0.3297065
81,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,15,-1000,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,270,341,1722.0508,-1178.75,1722.0508,-1178.75,237.56215,-118.23251,39.00293,32.844578,1.2847794,0.9058819,7003.4033,27.397602,293.35208,-123.99856,35.925926,1.3264722,-2912.877,-6.7160273,30.370369,302.17896,-147.29549,0.89480984,25.208212,-0.3448488
82,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,15,-1000,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,263,334,1722.0508,-1178.75,1722.0508,-1178.75,238.62898,-117.33046,38.922153,33.233532,1.2960613,0.9132791,7086.3545,27.134068,296.68198,-123.08728,35.741444,1.3406613,-2611.0977,-6.2794313,30.79848,299.69376,-147.72688,0.9028836,25.182634,-0.3340442
83,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,15,-1000,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,259,328,1722.0508,-1178.75,1722.0508,-1178.75,235.78712,-116.47071,38.719513,32.92683,1.2791194,0.89800113,6534.3525,24.629963,292.86743,-122.21227,35.521236,1.3201632,-3009.4258,-8.182282,30.115831,300.56964,-146.15392,0.88623863,25.182926,-0.4651448
84,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,15,-1000,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,255,323,1722.0508,-1178.75,1722.0508,-1178.75,235.78712,-114.98601,39.318886,33.436535,1.3286872,0.93110365,7407.706,27.156746,292.86743,-119.85336,36.078434,1.3791806,-1960.4883,-5.156743,30.588236,300.56964,-143.53062,0.92283034,25.402477,-0.30393302
85,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,15,-1000,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,251,317,1722.0508,-1178.75,1722.0508,-1178.75,236.60979,-114.33452,39.11672,33.438484,1.329596,0.9309732,7273.052,26.21217,290.50714,-119.76936,36.254982,1.3795344,-1924.8496,-5.500859,31.075699,294.38876,-143.85649,0.922657,25.328075,-0.32421485
86,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,15,-1000,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,246,310,1722.0508,-1178.75,1722.0508,-1178.75,236.07913,-113.173615,38.387096,32.580643,1.2996488,0.9081257,6477.257,21.76661,286.7245,-118.69934,35.772358,1.3453709,-2513.4395,-9.24421,30.487806,291.32907,-142.47438,0.8968344,25.180645,-0.4423641
87,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,15,-1000,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,244,305,1722.0508,-1178.75,1722.0508,-1178.75,236.07913,-110.05542,39.01639,33.114754,1.3723981,0.95317364,7623.1064,25.739986,289.08154,-116.807434,36.47541,1.4210461,-1220.5039,-4.7728186,31.14754,294.05005,-140.28755,0.94821405,25.45246,-0.2498934
88,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,15,-1000,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,241,299,1722.0508,-1178.75,1722.0508,-1178.75,239.60661,-109.50963,38.795986,33.444817,1.3869264,0.9650814,7754.1045,25.382404,288.82455,-115.440895,36.514523,1.439016,-889.43164,-4.5302343,31.120333,294.01703,-138.19704,0.96122915,25.367893,-0.23153359
89,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,15,-1000,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,240,297,1722.0508,-1178.75,1722.0508,-1178.75,241.86375,-108.13065,38.38384,32.996635,1.3933998,0.9685356,7784.5576,25.710003,287.0269,-114.95927,36.666668,1.4454988,-793.96484,-4.0028005,30.833334,296.12872,-136.79211,0.9650352,25.333334,-0.20457722
90,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,15,-1000,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,222,273,1722.0508,-1178.75,1722.0508,-1178.75,237.6799,-107.3809,38.82784,32.967033,1.4049305,0.9746027,7261.462,25.080822,273.4431,-116.65112,38.28829,1.4543751,-581.03906,-2.2316413,31.081081,291.78763,-135.38814,0.9719501,25.344322,-0.14206277
91,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,15,-1000,-20,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,211,261,1722.0508,-1178.75,1722.0508,-1178.75,250.96254,-111.134766,38.69732,33.333336,1.4254775,0.99927664,7565.6533,29.474266,295.50272,-116.41774,36.966824,1.4886248,-16.335938,3.3595903,31.279621,303.58185,-138.29475,0.9991852,25.601532,0.3449764
92,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,20,-1000,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,296,379,2009.3984,-1178.75,3347.3008,-1178.75,274.5272,-111.1833,40.8971,35.883907,1.7085571,1.2077411,17646.656,62.772507,357.18195,-124.12515,38.175674,1.7768756,6583.5527,24.841215,33.10811,366.65894,-148.22739,1.2243193,26.16095,1.9570898
93,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,20,-1000,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,293,372,2146.8008,-1178.75,3347.3008,-1178.75,274.69943,-110.96935,40.860214,36.021507,1.7103131,1.2061266,17341.055,59.308926,354.22412,-123.38149,38.225258,1.7765099,6408.9824,22.079363,33.105804,363.94116,-147.41486,1.2218155,26.215054,1.7998804
94,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,20,-1000,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,286,362,2146.8008,-1178.75,3347.3008,-1178.75,273.7004,-111.43565,41.436462,36.46409,1.7378274,1.2260367,17430.703,60.64566,351.1158,-123.10371,38.811188,1.8091066,6801.285,24.415447,33.566433,361.3691,-146.79027,1.2438596,26.422651,2.2218244
95,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,20,-1000,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,282,358,2146.8008,-1178.75,3347.3008,-1178.75,269.8136,-111.96365,41.340782,36.312847,1.6983578,1.1972234,16420.047,58.23233,342.1873,-123.37532,39.00709,1.7737803,5903.539,22.403313,33.687943,351.41818,-146.95822,1.214821,26.217876,2.0387187
96,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,20,-1000,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,282,358,2146.8008,-1178.75,3347.3008,-1178.75,264.14023,-111.88655,41.06145,36.03352,1.6447182,1.1571987,15220.552,55.446823,331.91956,-123.78257,39.00709,1.7148952,4720.334,19.619205,33.687943,339.509,-147.23541,1.1714425,26.097765,1.7853627
97,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,20,-1000,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,278,353,2146.8008,-1178.75,3347.3008,-1178.75,265.28217,-112.2216,40.22663,35.12748,1.5908804,1.1207798,13991.306,49.650978,333.9095,-124.43664,38.129498,1.6537046,3635.295,14.3262615,32.733814,343.33124,-147.63554,1.1316762,25.957506,1.160395
98,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,20,-1000,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,276,349,2146.8008,-1178.75,2146.8008,-1178.75,251.31093,-113.4498,39.82808,34.383957,1.4662335,1.0286875,11107.761,40.697987,311.38086,-123.696785,37.68116,1.5220833,868.0332,5.7777348,32.24638,318.94263,-147.15434,1.0315446,25.670486,0.4679835
99,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,20,-1000,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,270,341,2146.8008,-1178.75,2146.8008,-1178.75,252.51111,-113.75562,39.882698,34.310852,1.4726267,1.0336585,11021.608,40.847347,311.90936,-123.768715,37.77778,1.5300599,996.94727,6.727039,31.851852,324.46652,-146.23463,1.0370514,25.695015,0.5641234
100,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,20,-1000,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,267,337,2146.8008,-1178.75,2146.8008,-1178.75,255.36661,-113.89413,39.465874,34.124626,1.4617875,1.0271957,10729.356,39.712566,318.88385,-124.04848,37.07865,1.5148408,801.99805,5.9928207,31.460676,330.22128,-147.19447,1.0297737,25.658754,0.50638264
101,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,20,-1000,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,266,335,2146.8008,-1178.75,2146.8008,-1178.75,251.68292,-111.77169,40.0,34.626865,1.5011728,1.049991,11259.403,39.82763,313.31253,-120.91477,37.593987,1.5609548,1429.0508,6.3078113,31.954887,323.0819,-143.82825,1.054894,25.704477,0.47310862
102,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,20,-1000,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,262,331,2146.8008,-1178.75,2146.8008,-1178.75,253.59517,-113.223404,39.879154,34.743202,1.4856812,1.04197,10943.1045,40.025814,317.14594,-122.7878,37.40458,1.5434271,1201.0078,6.905913,32.061066,324.56848,-146.4199,1.0460814,25.743202,0.5835373
103,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,20,-1000,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,248,310,2146.8008,-1178.75,2146.8008,-1178.75,251.74388,-110.915634,39.032257,33.54839,1.4530807,1.0164112,9497.954,34.548,307.35715,-120.37758,37.096775,1.5057781,437.83203,3.5308247,30.241936,331.18173,-141.04507,1.0179434,25.43871,0.27437988
104,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,20,-1000,-20,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,232,284,1722.0508,-1178.75,1722.0508,-1178.75,232.04198,-112.34777,38.732395,33.09859,1.3057064,0.9092576,5976.1045,24.016212,282.0831,-122.45551,36.63793,1.3319881,-2247.7168,-4.395696,30.603447,294.8632,-143.99382,0.90304446,24.880281,-0.36267883
105,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,30,-1000,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,299,389,2146.8008,-1178.75,2152.502,-1178.75,277.39984,-112.09742,41.131107,37.275063,1.7290004,1.2291765,18713.664,65.201675,369.98584,-129.53645,38.46154,1.7851436,7443.5605,26.269125,34.448162,368.8949,-155.88069,1.243631,25.974293,2.0812893
106,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,30,-1000,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,293,383,2146.8008,-449.0,2152.502,-564.1992,270.21967,-107.72075,40.731068,36.81462,1.7239166,1.2103989,17701.66,61.205486,354.7179,-124.341446,38.566555,1.7909074,6568.551,22.874907,34.47099,352.09274,-151.00426,1.2265579,25.81201,1.5928478
107,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,30,-1000,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,290,379,2146.8008,-449.0,2152.502,-564.1992,270.21967,-107.333435,41.16095,37.203167,1.7611716,1.2358577,18218.914,62.900684,354.7179,-123.526596,38.96552,1.833276,7211.672,24.96926,34.827587,352.09274,-149.9984,1.2543827,25.936676,1.8193741
108,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,30,-1000,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,287,375,2146.8008,-449.0,2152.502,-564.1992,268.6714,-107.4293,40.8,36.8,1.7236027,1.2084382,17257.414,59.601048,349.34213,-124.96518,39.024387,1.7891299,6349.457,22.071283,34.494774,349.84198,-150.4516,1.2244822,25.698668,1.6082143
109,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,30,-1000,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,286,371,2146.8008,-449.0,2152.502,-564.1992,268.6714,-107.62593,41.239895,37.196766,1.7520217,1.2296603,17644.27,60.741123,351.44525,-124.813805,39.16084,1.8124409,6875.1855,23.61079,34.615387,352.86945,-150.04753,1.2450271,25.727762,1.7691416
110,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,30,-1000,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,284,368,2146.8008,-449.0,2152.502,-564.1992,265.69547,-107.94357,40.760868,36.68478,1.6936437,1.1881099,16322.621,57.37581,343.96835,-123.6431,38.732395,1.7587012,5647.5996,20.547167,34.15493,346.0209,-149.28572,1.2023036,25.546196,1.5395862
112,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,30,-1000,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,280,362,2146.8008,-449.0,2152.502,-564.1992,270.47513,-106.712494,40.331493,36.46409,1.7132123,1.2016786,16439.469,56.880802,350.20157,-121.57282,38.214287,1.7816372,5938.908,20.652407,33.92857,350.31448,-147.78902,1.2172165,25.549725,1.4706092
113,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,30,-1000,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,278,357,2146.8008,-449.0,2152.502,-564.1992,272.01218,-107.38254,40.616245,36.69468,1.7325541,1.2163875,16676.668,57.781178,350.75342,-121.95292,38.48921,1.7996887,6289.8516,22.052336,33.81295,355.13992,-147.24622,1.2321551,25.661064,1.5795379
114,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,30,-1000,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,276,354,2146.8008,-449.0,2152.502,-564.1992,271.93805,-106.643524,40.960453,37.00565,1.7691199,1.2399781,17142.52,59.385082,350.65295,-120.57602,38.768116,1.8412536,6842.8633,23.955412,34.057972,355.13992,-145.82578,1.2578291,25.816383,1.7158492
115,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,30,-1000,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,276,350,2146.8008,-449.0,2152.502,-564.1992,271.77148,-107.07927,41.428574,37.428574,1.7951993,1.2590249,17455.617,60.72675,348.85016,-120.35831,39.130436,1.8632768,7269.3457,25.696419,35.144928,345.95804,-146.8636,1.276521,25.891428,1.9025179
111,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,30,-1000,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,283,365,2146.8008,-449.0,2152.502,-564.1992,268.16162,-107.73157,40.547947,36.712326,1.6976794,1.1916754,16310.168,56.961853,345.5974,-122.75833,38.5159,1.7635864,5716.0234,20.43342,34.27562,344.64856,-149.00478,1.2062439,25.550686,1.4724766
116,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,30,2,0,1000,30,-1000,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,266,335,2146.8008,-449.0,2152.502,-575.4004,274.7773,-105.25103,41.19403,37.611942,1.8288051,1.2827867,17184.816,58.65367,356.49576,-116.9375,38.345863,1.8960809,7497.541,25.124388,35.714287,341.54288,-145.90077,1.3005143,25.847761,1.854416
