S.no,Date,TotalTrades,Profit,Profit%,Cost,Cost%,
1,19-03-21,10,-1208.8398,-3.536439,-1889.2639,-5.53292,
1,09-03-22,11,77.0,0.24703455,-657.41943,-1.9531964,
1,03-12-20,1,148.45117,0.50282633,89.25602,0.30232295,
1,04-11-20,4,-78.05078,-0.29981261,-283.62674,-1.0994985,
1,26-06-20,1,-140.40039,-0.6507957,-183.40729,-0.85014915,
1,16-03-20,1,-196.5,-0.82059634,-244.1955,-1.0197749,
1,16-03-21,8,1050.8555,3.0146585,489.45032,1.4116738,
1,25-07-22,1,-142.64844,-0.38693032,-216.2392,-0.58654094,
1,01-08-19,1,-375.70117,-1.2973084,-433.24557,-1.4960129,
1,27-02-23,2,-177.84766,-0.44196326,-338.6079,-0.8415152,
1,16-03-23,7,-1436.9023,-3.6614919,-1984.6484,-5.057831,
1,18-04-16,1,-70.90039,-0.43604308,-103.349396,-0.6356084,
1,15-10-20,5,724.2461,3.0604596,486.2968,2.0573995,
1,17-02-21,5,-339.55078,-0.91059256,-711.4684,-1.909662,
1,29-06-20,5,-1642.9492,-7.6027303,-1856.3005,-8.595139,
1,03-06-16,1,133.40039,0.7594563,98.13649,0.55869806,
1,28-07-20,9,-561.5,-2.54223,-957.1089,-4.339672,
1,22-04-21,7,553.60547,1.7746427,115.11313,0.3728496,
1,22-04-20,6,168.45117,0.86776894,-66.199585,-0.3331068,
1,12-10-20,3,357.64844,1.5003157,214.2425,0.8988141,
1,29-01-16,2,151.80078,0.9893061,90.33627,0.58831453,
1,11-05-21,1,-115.30078,-0.34816137,-181.41959,-0.54780835,
1,25-01-22,2,-39.601562,-0.106925696,-187.60898,-0.50681984,
1,11-05-22,1,54.05078,0.15655072,-15.055382,-0.043615162,
1,05-01-21,2,-18.898438,-0.060221806,-144.34155,-0.4601562,
1,05-01-22,2,-129.30469,-0.3423118,-280.2496,-0.74197054,
1,01-03-21,1,-122.14844,-0.34514034,-192.8082,-0.54479635,
1,21-03-23,3,336.5039,0.85177135,99.123795,0.25092268,
1,21-03-16,1,137.5498,0.87794757,106.07785,0.6770714,
1,20-09-19,13,2521.2988,9.07012,1776.2764,6.4610605,
1,01-03-18,1,-106.75,-0.4240099,-156.99585,-0.62358683,
1,08-10-18,1,67.90039,0.27644095,18.707787,0.07616141,
1,24-03-20,5,-90.59961,-0.5087091,-264.3467,-1.5081947,
1,14-05-20,1,-97.05078,-0.5018358,-135.63203,-0.701338,
1,14-11-19,4,-395.60352,-1.287868,-640.74475,-2.0865848,
1,24-03-21,4,-2468.254,-7.2082157,-2739.6758,-8.001019,
1,08-04-20,2,1351.498,7.0657873,1273.6351,6.6587305,
1,24-02-16,2,-140.44922,-1.0059984,-196.15347,-1.4049914,
1,12-05-20,7,237.25195,1.2570693,-24.313324,-0.14419366,
1,11-12-20,2,255.39844,0.83610666,132.95804,0.43527368,
1,12-05-22,3,-1897.6406,-5.4808364,-2103.479,-6.0753374,
1,29-05-20,4,-82.69922,-0.43144065,-236.37231,-1.2310232,
1,27-07-20,4,-2348.6484,-10.348889,-2527.8462,-11.138529,
1,11-06-20,4,-607.2969,-2.8632607,-776.0726,-3.6604052,
1,01-02-16,2,-48.79883,-0.31433767,-110.76623,-0.7140194,
1,13-10-20,2,-202.64844,-0.85371816,-297.3933,-1.2528615,
1,22-09-22,3,-253.39453,-0.6201563,-498.19205,-1.2195345,
1,16-04-20,8,1.7011719,0.030441642,-306.57004,-1.5695803,
1,01-02-21,11,341.89844,1.0540037,-356.48932,-1.1470599,
1,06-05-22,1,-193.05078,-0.555581,-262.35284,-0.7550217,
1,02-02-22,2,994.6953,2.57991,839.4764,2.1773205,
1,29-11-21,2,-51.69922,-0.14305823,-196.17633,-0.5429137,
1,08-11-19,1,-21.65039,-0.06989126,-83.583244,-0.26981747,
1,04-06-20,1,-159.25,-0.77332294,-200.27664,-0.97255296,
1,06-11-20,5,152.39844,0.5729798,-114.85016,-0.42759112,
1,19-08-20,4,1104.9004,5.0065165,927.2273,4.201498,
1,09-10-19,4,2363.5488,8.412743,2136.4443,7.6043186,
1,17-03-16,6,999.251,6.49195,813.4828,5.285468,
1,09-10-18,2,-176.25,-0.71373117,-274.83347,-1.1130117,
1,23-08-19,4,-428.35156,-1.58007,-644.9185,-2.378488,
1,31-07-20,1,-96.55078,-0.44480842,-139.86653,-0.6443666,
1,28-12-16,3,155.59961,0.8698175,48.10051,0.26893172,
1,09-04-20,5,-214.65039,-1.0847197,-412.17847,-2.083651,
1,23-03-20,1,-169.65039,-0.9586257,-204.87524,-1.1576657,
1,23-03-21,2,-615.2969,-1.7993107,-751.4576,-2.1975098,
1,20-10-20,2,-48.09961,-0.19749184,-145.46771,-0.5972986,
1,19-02-20,3,115.45117,0.37730694,-68.31088,-0.22307566,
1,09-10-20,7,652.7051,2.7817566,321.81174,1.3789699,
1,27-12-21,3,-148.45312,-0.42273474,-358.68408,-1.0223217,
1,16-09-20,10,-249.44727,-1.1002251,-699.3111,-3.099131,
1,02-02-21,11,4401.551,13.415844,3658.052,11.202413,
1,01-02-23,7,-44.94922,-0.09533417,-629.4235,-1.4952161,
1,02-02-16,3,-295.7998,-1.9184597,-387.99432,-2.51654,
1,27-01-22,13,-1034.0469,-2.7079268,-2013.1792,-5.305241,
1,20-04-20,5,-93.90039,-0.44039303,-302.4446,-1.4399469,
1,17-03-21,1,-217.35156,-0.6200513,-287.24182,-0.8194324,
1,15-04-21,7,-849.5488,-2.6571088,-1295.5149,-4.0544662,
1,20-04-21,8,3890.5508,12.523533,3388.973,10.91099,
1,10-06-22,2,-958.1992,-2.7280116,-1097.7365,-3.125278,
1,07-05-20,1,-137.65039,-0.702108,-176.72334,-0.9014024,
1,16-09-19,3,-273.39844,-0.97377646,-441.29175,-1.5728071,
1,17-03-20,1,-168.94922,-0.7263915,-215.29767,-0.92566174,
1,05-06-20,7,-359.29688,-1.7137005,-650.2345,-3.1119955,
1,15-10-19,3,-242.60156,-0.84725785,-414.11087,-1.4464123,
1,10-06-20,1,-100.0,-0.4766081,-141.8632,-0.67613184,
1,12-11-20,2,-785.10156,-2.728931,-899.3915,-3.126206,
1,23-03-16,2,-151.19922,-0.94826627,-214.82022,-1.3473186,
1,18-08-20,2,181.79883,0.8375191,94.78962,0.43668798,
1,04-10-18,3,-330.10156,-1.3288627,-478.7397,-1.9275439,
1,02-12-16,4,-450.29883,-2.4409082,-597.1652,-3.2384715,
1,10-11-20,4,-435.25,-1.5179598,-664.16327,-2.3164515,
1,19-07-22,1,-138.44922,-0.3887216,-209.54388,-0.5883303,
1,19-02-16,2,-50.90039,-0.35476097,-108.203094,-0.75439966,
