14:56:45.906938700,xxxxxxx_003:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:57:05.907355,xxxxxxx_001:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:57:05.907355,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:57:05.907355,xxxxxxx_003:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:57:25.909920300,xxxxxxx_001:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:57:25.909920300,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:57:25.909920300,xxxxxxx_003:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:57:45.907682,xxxxxxx_001:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:57:45.907682,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:57:45.907682,xxxxxxx_003:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:58:05.907049300,xxxxxxx_001:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:58:05.907049300,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:58:05.907049300,xxxxxxx_003:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:58:25.906995400,xxxxxxx_001:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:58:25.906995400,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:58:25.906995400,xxxxxxx_003:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:58:45.907235500,xxxxxxx_001:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:58:45.907235500,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:58:45.907235500,xxxxxxx_003:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:59:05.907245100,xxxxxxx_001:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:59:05.907245100,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:59:05.907245100,xxxxxxx_003:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:59:25.907209,xxxxxxx_001:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:59:25.907209,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:59:25.907209,xxxxxxx_003:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:59:45.907202600,xxxxxxx_001:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:59:45.907202600,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:59:45.907202600,xxxxxxx_003:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:00:05.906110300,xxxxxxx_001:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:00:05.906110300,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:00:05.906110300,xxxxxxx_003:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:00:26.028361400,xxxxxxx_001:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:00:26.028361400,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:00:26.028361400,xxxxxxx_003:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:00:45.907201100,xxxxxxx_001:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:00:45.907201100,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:00:45.907201100,xxxxxxx_003:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:01:05.906712500,xxxxxxx_001:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:01:05.906712500,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:01:05.906712500,xxxxxxx_003:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:01:25.908015500,xxxxxxx_001:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:01:25.908015500,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:01:25.908015500,xxxxxxx_003:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:01:45.907715,xxxxxxx_001:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:01:45.907715,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:01:45.907715,xxxxxxx_003:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:02:05.907895100,xxxxxxx_001:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:02:05.907895100,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:02:05.907895100,xxxxxxx_003:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:02:25.912533400,xxxxxxx_001:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:02:25.912533400,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:02:25.912533400,xxxxxxx_003:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:02:46.022908300,xxxxxxx_001:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:02:46.022908300,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:02:46.022908300,xxxxxxx_003:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:03:05.907813,xxxxxxx_001:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:03:05.907813,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:03:05.907813,xxxxxxx_003:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:03:25.908009700,xxxxxxx_001:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:03:25.908009700,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:03:25.908009700,xxxxxxx_003:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:03:45.907580200,xxxxxxx_001:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:03:45.907580200,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:03:45.907580200,xxxxxxx_003:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:04:05.907369,xxxxxxx_001:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:04:05.907369,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:04:05.907369,xxxxxxx_003:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:04:25.907598300,xxxxxxx_001:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:04:25.907598300,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:04:25.907598300,xxxxxxx_003:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:04:45.909407100,xxxxxxx_001:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:04:45.909407100,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:04:45.909407100,xxxxxxx_003:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:05:05.908243,xxxxxxx_001:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:05:05.908243,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:05:05.908243,xxxxxxx_003:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:05:25.906830600,xxxxxxx_001:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:05:25.906830600,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:05:25.906830600,xxxxxxx_003:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:05:45.907116900,xxxxxxx_001:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:05:45.907116900,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:05:45.907116900,xxxxxxx_003:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:06:05.907564200,xxxxxxx_001:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:06:05.907564200,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:06:05.907564200,xxxxxxx_003:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:06:25.907783100,xxxxxxx_001:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:06:25.907783100,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:06:25.907783100,xxxxxxx_003:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:06:45.908612700,xxxxxxx_001:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:06:45.908612700,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:06:45.908612700,xxxxxxx_003:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:07:05.936474700,xxxxxxx_001:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:07:05.936474700,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:07:25.906736600,xxxxxxx_001:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:07:25.906736600,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:07:45.907180200,xxxxxxx_001:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:07:45.907180200,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:08:05.914244800,xxxxxxx_001:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:08:05.914244800,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:08:25.906709300,xxxxxxx_001:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:08:25.906709300,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:08:45.906927700,xxxxxxx_001:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:08:45.906927700,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:09:05.907303700,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:09:25.910597200,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:09:45.907575200,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:10:05.906833400,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:10:25.907646400,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:10:45.907521100,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:11:05.907859200,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:11:25.907768500,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:11:45.907804700,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:12:05.914337400,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:12:25.906441500,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:12:45.922319100,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:13:05.910832300,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:13:25.906862600,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:13:45.907547,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:14:05.909088,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:14:25.906968700,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:14:45.909458900,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:15:05.918111700,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:15:25.911830500,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:15:45.908019300,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:16:05.906695400,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:16:25.908907,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:16:45.908945800,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:17:05.907055100,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:17:25.907476800,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:17:45.908099300,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:18:05.907019900,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:18:25.907514900,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:18:45.907617800,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:19:05.906972,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:19:25.907647700,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:19:45.928626900,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:20:05.907729400,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:20:25.906817600,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:20:45.906426400,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:21:05.907191800,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:21:25.978818700,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:21:45.911266500,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:22:05.906748100,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:22:25.907806200,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:22:45.907315400,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:23:05.907672300,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:23:25.908850500,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:23:45.907403300,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:24:05.907135,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:24:25.909201500,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:24:45.906873900,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:25:05.906622900,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:25:25.907310900,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:25:45.909080200,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:26:05.907366400,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:26:25.908583400,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:26:45.907430600,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:27:05.908267,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:27:25.907255600,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:27:45.907870500,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:28:05.907555300,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:28:25.906776200,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:28:45.907772300,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:29:05.921829600,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:29:25.908028900,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:29:46.011220500,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:30:05.906775300,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:30:25.911348500,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:30:45.907089600,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
15:31:05.907569900,xxxxxxx_002:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
