14:21:45.911579800,DeltaHedging_BankEx::NRML
14:21:45.911742100,DeltaHedging_Sensex::NRML
14:22:05.906311900,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:22:05.911127600,DeltaHedging_Nifty::NRML
14:22:05.912125300,DeltaHedging_FN::NRML
14:22:05.913122200,DeltaHedging_BankEx::NRML
14:22:05.914119600,DeltaHedging_Sensex::NRML
14:22:25.907900300,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:22:25.911903500,DeltaHedging_Nifty::NRML
14:22:25.912604200,DeltaHedging_FN::NRML
14:22:25.930273600,DeltaHedging_BankEx::NRML
14:22:25.930789600,DeltaHedging_Sensex::NRML
14:22:45.906552400,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:22:45.909975600,DeltaHedging_Nifty::NRML
14:22:45.909975600,DeltaHedging_FN::NRML
14:22:45.910971100,DeltaHedging_BankEx::NRML
14:22:45.910971100,DeltaHedging_Sensex::NRML
14:23:05.906640300,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:23:05.908921400,DeltaHedging_Nifty::NRML
14:23:05.909605800,DeltaHedging_FN::NRML
14:23:05.910676200,DeltaHedging_BankEx::NRML
14:23:05.911287800,DeltaHedging_Sensex::NRML
14:23:25.907636,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:23:25.911563100,DeltaHedging_Nifty::NRML
14:23:25.912177400,DeltaHedging_FN::NRML
14:23:25.912764400,DeltaHedging_BankEx::NRML
14:23:25.913282700,DeltaHedging_Sensex::NRML
14:23:45.906605700,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:23:45.909027500,DeltaHedging_Nifty::NRML
14:23:45.910483300,DeltaHedging_FN::NRML
14:23:45.911236700,DeltaHedging_BankEx::NRML
14:23:45.911809700,DeltaHedging_Sensex::NRML
14:24:05.912224,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:24:05.971620400,DeltaHedging_Nifty::NRML
14:24:05.971620400,DeltaHedging_FN::NRML
14:24:05.972613100,DeltaHedging_BankEx::NRML
14:24:05.973610400,DeltaHedging_Sensex::NRML
14:24:25.907457900,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:24:25.910222,DeltaHedging_Nifty::NRML
14:24:25.910749600,DeltaHedging_FN::NRML
14:24:25.911277,DeltaHedging_BankEx::NRML
14:24:25.911788400,DeltaHedging_Sensex::NRML
14:24:45.945403800,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:24:45.951819400,DeltaHedging_Nifty::NRML
14:24:45.953709300,DeltaHedging_FN::NRML
14:24:45.954677600,DeltaHedging_BankEx::NRML
14:24:45.955673600,DeltaHedging_Sensex::NRML
14:25:05.906691300,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:25:05.908826300,DeltaHedging_Nifty::NRML
14:25:05.911130400,DeltaHedging_FN::NRML
14:25:05.913116800,DeltaHedging_BankEx::NRML
14:25:05.914112300,DeltaHedging_Sensex::NRML
14:25:25.908759,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:25:25.915725200,DeltaHedging_Nifty::NRML
14:25:25.916637500,DeltaHedging_FN::NRML
14:25:25.918410300,DeltaHedging_BankEx::NRML
14:25:25.923392100,DeltaHedging_Sensex::NRML
14:25:45.907347100,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:25:45.909599,DeltaHedging_Nifty::NRML
14:25:45.910591700,DeltaHedging_FN::NRML
14:25:45.910591700,DeltaHedging_BankEx::NRML
14:25:45.911588300,DeltaHedging_Sensex::NRML
14:26:05.907275500,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:26:05.952454,DeltaHedging_Nifty::NRML
14:26:05.953454200,DeltaHedging_FN::NRML
14:26:05.953454200,DeltaHedging_BankEx::NRML
14:26:05.986636700,DeltaHedging_Sensex::NRML
14:26:25.909307700,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:26:25.931970700,DeltaHedging_Nifty::NRML
14:26:25.931970700,DeltaHedging_FN::NRML
14:26:25.932967100,DeltaHedging_BankEx::NRML
14:26:25.933490500,DeltaHedging_Sensex::NRML
14:26:45.907290900,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:26:45.910284100,DeltaHedging_Nifty::NRML
14:26:45.912279600,DeltaHedging_FN::NRML
14:26:45.913276600,DeltaHedging_BankEx::NRML
14:26:45.915271200,DeltaHedging_Sensex::NRML
14:27:05.906936200,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:27:05.943837300,DeltaHedging_Nifty::NRML
14:27:05.945831100,DeltaHedging_FN::NRML
14:27:05.959794600,DeltaHedging_BankEx::NRML
14:27:05.970369800,DeltaHedging_Sensex::NRML
14:27:25.907803200,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:27:25.913784600,DeltaHedging_Nifty::NRML
14:27:25.914782700,DeltaHedging_FN::NRML
14:27:25.915837100,DeltaHedging_BankEx::NRML
14:27:25.915837100,DeltaHedging_Sensex::NRML
14:27:45.908493800,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:27:45.915476,DeltaHedging_Nifty::NRML
14:27:45.916717,DeltaHedging_FN::NRML
14:27:45.917323200,DeltaHedging_BankEx::NRML
14:27:45.917853800,DeltaHedging_Sensex::NRML
14:28:05.907714,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:28:05.910019400,DeltaHedging_Nifty::NRML
14:28:05.910588800,DeltaHedging_FN::NRML
14:28:05.911122600,DeltaHedging_BankEx::NRML
14:28:05.911684300,DeltaHedging_Sensex::NRML
14:28:26.004438700,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:28:26.007265200,DeltaHedging_Nifty::NRML
14:28:26.009259900,DeltaHedging_FN::NRML
14:28:26.010258500,DeltaHedging_BankEx::NRML
14:28:26.011261500,DeltaHedging_Sensex::NRML
14:28:45.909663400,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:28:45.912329100,DeltaHedging_Nifty::NRML
14:28:45.913362200,DeltaHedging_FN::NRML
14:28:45.913362200,DeltaHedging_BankEx::NRML
14:28:45.914353700,DeltaHedging_Sensex::NRML
14:29:05.936310500,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:29:05.943280400,DeltaHedging_Nifty::NRML
14:29:05.943280400,DeltaHedging_FN::NRML
14:29:05.969570700,DeltaHedging_BankEx::NRML
14:29:05.970568500,DeltaHedging_Sensex::NRML
14:29:25.906901,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:29:25.908326600,DeltaHedging_Nifty::NRML
14:29:25.909320500,DeltaHedging_FN::NRML
14:29:25.909320500,DeltaHedging_BankEx::NRML
14:29:25.910375400,DeltaHedging_Sensex::NRML
14:29:45.907299300,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:29:45.909589600,DeltaHedging_Nifty::NRML
14:29:45.910107,DeltaHedging_FN::NRML
14:29:45.910771300,DeltaHedging_BankEx::NRML
14:29:45.911287100,DeltaHedging_Sensex::NRML
14:30:05.908950900,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:30:05.911239100,DeltaHedging_Nifty::NRML
14:30:05.913447300,DeltaHedging_FN::NRML
14:30:05.914433800,DeltaHedging_BankEx::NRML
14:30:05.916428300,DeltaHedging_Sensex::NRML
14:30:25.908254300,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
14:30:28.116078200,DeltaHedging_Nifty::NRML
14:30:28.369635100,DeltaHedging_FN::NRML
14:30:28.555076600,DeltaHedging_BankEx::NRML
14:30:28.570037300,DeltaHedging_Sensex::NRML
14:30:45.907060400,DeltaHedging_BN:BANKNIFTY24NOVFUT Valar>0 Uday>0;:NRML
