S.no,Date,TotalTrades,Profit,Profit%,Cost,Cost%,
1,26-03-20,2,-30.898438,-0.14905074,-191.43924,-0.9487537,
4,13-11-19,1,11.599609,0.037961807,-49.500793,-0.16200404,
4,13-11-18,1,-215.94922,-0.84885705,-267.04517,-1.0497048,
4,04-01-21,1,-242.75,-0.7822469,-305.05756,-0.9830326,
4,24-01-22,1,-404.75,-1.1076312,-478.23865,-1.3087378,
4,31-07-19,1,-327.5,-1.1445346,-385.056,-1.3456746,
4,12-03-21,1,-138.55078,-0.39233452,-209.31824,-0.5927217,
4,02-03-20,1,-285.3496,-0.99674827,-342.89105,-1.1977503,
4,12-03-20,2,1261.6016,5.040186,1163.0155,4.6452265,
4,01-04-20,1,-205.30078,-1.1295002,-241.85858,-1.3306233,
4,17-10-18,1,-52.34961,-0.20829034,-102.66797,-0.40849867,
4,09-02-18,1,-33.09961,-0.12999815,-84.05591,-0.33012336,
4,19-02-18,1,-92.90039,-0.3715421,-143.0013,-0.5719163,
4,25-03-21,1,-355.34766,-1.0793197,-421.54962,-1.2803906,
4,20-05-21,1,-89.69922,-0.26927766,-156.41101,-0.4695561,
4,17-06-22,1,-366.8496,-1.1335324,-431.94327,-1.3346661,
4,03-02-16,1,43.549805,0.29248273,13.8139515,0.092778586,
4,23-02-16,1,101.549805,0.7194282,73.420654,0.52014935,
4,24-10-19,1,-17.101562,-0.058744133,-75.34256,-0.25880024,
4,22-12-20,1,-358.1504,-1.22335,-417.06094,-1.4245721,
4,17-09-19,2,184.75,0.67503184,75.87724,0.27570578,
4,02-12-20,1,-153.10156,-0.52292,-211.81107,-0.7234412,
