S.no,Date,TotalTrades,Profit,Profit%,Cost,Cost%,
4,21-12-22,1,-353.64844,-0.82352126,-396.41406,-0.9231072,
4,23-12-22,1,-224.44922,-0.5308927,-266.6172,-0.6306332,
4,03-01-23,1,-214.0,-0.4926074,-257.33594,-0.5923626,
4,16-01-23,1,-174.05078,-0.41077566,-216.33594,-0.51057243,
4,24-01-23,1,-223.10156,-0.5198867,-265.90234,-0.619624,
4,06-04-23,1,-224.0,-0.5434651,-265.10547,-0.64319444,
4,05-05-23,1,-186.75,-0.4336357,-229.72266,-0.5334187,
4,12-05-23,1,-198.45312,-0.4553677,-241.9336,-0.55513734,
4,17-05-23,1,-223.85156,-0.5109127,-267.5547,-0.61065954,
4,22-05-23,1,-232.0,-0.5277903,-275.83984,-0.62752414,
4,15-06-23,1,-202.69922,-0.46206206,-246.46484,-0.5618277,
4,19-06-23,1,-188.10156,-0.42700326,-232.0625,-0.5267976,
4,23-10-23,1,-223.19922,-0.5103569,-266.8203,-0.61009884,
4,17-11-23,1,-193.75,-0.4422249,-237.46484,-0.54200184,
4,22-11-23,1,-236.94922,-0.54143673,-280.59375,-0.64116585,
4,02-01-24,2,9492.805,22.474218,9402.129,22.262978,
5,13-01-15,1,-100.45117,-0.5318915,-119.28711,-0.6316283,
5,12-03-15,1,-98.0,-0.50986564,-117.171875,-0.60961133,
5,13-03-15,1,-109.80078,-0.58064,-128.65625,-0.68035007,
5,17-03-15,1,-118.59961,-0.6234587,-137.5625,-0.72314346,
5,19-03-15,2,-292.4004,-1.518706,-330.76562,-1.7179562,
5,16-04-15,1,-110.19922,-0.5910168,-128.78906,-0.6907172,
5,12-05-15,1,-258.55078,-1.4277829,-276.53125,-1.5270755,
5,22-05-15,1,-93.34961,-0.5016032,-111.91211,-0.6013466,
5,02-06-15,1,-94.44922,-0.5124198,-112.833984,-0.61216354,
5,21-07-15,1,-174.80078,-0.9232817,-193.64648,-1.022823,
5,27-07-15,1,-223.19922,-1.1990707,-241.70117,-1.2984669,
5,29-07-15,1,-102.44922,-0.5573572,-120.7793,-0.6570788,
5,07-08-15,1,-119.94922,-0.63008136,-138.92578,-0.7297634,
5,12-08-15,1,-246.85156,-1.3242009,-265.36914,-1.4235358,
5,20-08-15,1,-113.39844,-0.6144442,-131.79883,-0.7141459,
5,15-09-15,1,-95.54883,-0.56757075,-112.33594,-0.66728806,
5,28-09-15,1,-109.0,-0.62754035,-126.31641,-0.7272353,
5,29-09-15,1,-105.90039,-0.6265257,-122.75,-0.726211,
5,21-10-15,1,-106.40039,-0.5962175,-124.19336,-0.69592094,
5,20-11-15,1,-127.65039,-0.7399379,-144.83789,-0.8395669,
5,04-01-16,1,-98.25,-0.58457965,-115.00781,-0.68428725,
5,07-01-16,1,-273.3994,-1.6652318,-289.68066,-1.7643982,
5,16-06-16,1,-113.90039,-0.6438142,-131.53516,-0.74349356,
5,08-07-16,1,-167.45117,-0.9248048,-185.47266,-1.0243344,
5,18-07-16,1,-106.94922,-0.5605981,-125.97461,-0.6603239,
5,22-07-16,1,-147.30078,-0.7867581,-165.94922,-0.8863625,
5,29-09-16,1,-111.59961,-0.58176464,-130.72656,-0.6814727,
5,17-10-16,1,-115.25,-0.60056543,-134.38281,-0.7002661,
5,21-10-16,1,-103.70117,-0.52745813,-123.31055,-0.62719786,
5,26-10-16,1,-102.0,-0.51789796,-121.64453,-0.6176417,
5,21-11-16,1,-219.85156,-1.1705252,-238.52344,-1.2699373,
5,19-01-17,1,-130.95117,-0.68114865,-150.11133,-0.7808111,
5,23-03-20,2,-1140.8496,-6.0616913,-1177.6211,-6.2586694,
5,08-07-21,1,-178.25,-0.5025005,-213.63281,-0.60224736,
5,16-07-21,1,-184.75,-0.51453364,-220.5625,-0.6142724,
5,19-07-21,1,-323.64844,-0.9086986,-359.10547,-1.0082502,
5,09-08-21,1,-249.15234,-0.6907065,-285.09766,-0.79035497,
5,10-08-21,1,-345.69922,-0.9532205,-381.79297,-1.0527443,
5,17-08-21,1,-252.75,-0.69981575,-288.7422,-0.79947114,
5,30-11-21,1,-220.85156,-0.616537,-256.5625,-0.7162289,
5,20-12-21,1,-332.65234,-0.9513362,-367.45312,-1.0508614,
5,02-08-22,1,-261.64844,-0.686058,-299.65625,-0.7857167,
5,04-08-22,2,-483.10156,-1.2744985,-558.6797,-1.4738767,
5,19-08-22,1,-235.40234,-0.5963282,-274.76172,-0.6960345,
5,25-08-22,1,-236.5,-0.60111964,-275.72656,-0.700823,
5,16-09-22,1,-238.05078,-0.5805826,-278.9336,-0.6802918,
5,21-12-22,1,-353.64844,-0.82352126,-396.41406,-0.9231072,
5,23-12-22,1,-224.44922,-0.5308927,-266.6172,-0.6306332,
5,04-01-23,1,-228.80078,-0.52667737,-272.1289,-0.6264146,
5,16-01-23,1,-245.10156,-0.57846195,-287.35156,-0.6781758,
5,24-01-23,1,-223.10156,-0.5198867,-265.90234,-0.619624,
