S.no,Date,TotalTrades,Profit,Profit%,ProfitCost,ProfitCost%,
1947,29-01-21,2,-857.0996,-2.7672205,-918.6074,-2.9658341,
1947,01-02-21,1,587.35156,1.8068324,554.5508,1.7059294,
1947,05-02-21,1,-447.84766,-1.2336841,-483.92578,-1.3330684,
1947,15-02-21,1,-14.199219,-0.038627345,-50.94922,-0.1386015,
1947,03-03-21,1,627.10156,1.7541206,591.03906,1.653247,
1947,15-03-21,2,209.89844,0.59751254,139.51562,0.39720988,
1947,13-04-21,2,26.851562,0.083106026,-36.0,-0.11693804,
1947,17-05-21,2,745.8008,2.2817998,680.0508,2.0806484,
1947,18-05-21,1,-95.046875,-0.2791543,-129.04688,-0.37901288,
1947,21-05-21,1,128.04688,0.3709799,93.46875,0.2707995,
1947,01-02-22,1,-266.69922,-0.68946236,-305.2461,-0.78911257,
1947,03-03-22,1,-439.14844,-1.2319574,-474.57812,-1.3313495,
1947,10-03-22,2,532.0508,1.5264565,462.0547,1.325689,
1947,17-03-22,1,46.75,0.1284517,10.328125,0.028377868,
1947,22-03-22,1,284.90234,0.7887236,248.63672,0.6883258,
1947,28-03-22,1,127.0,0.35692555,91.35547,0.25674886,
1947,04-04-22,1,-132.39844,-0.3460063,-170.59766,-0.44583502,
1947,26-04-22,1,-30.398438,-0.08317925,-66.92969,-0.18313971,
1947,20-05-22,2,48.902344,0.14440978,-19.136719,-0.05565335,
1947,23-06-22,1,-84.19922,-0.25261423,-117.48828,-0.35248795,
1947,30-09-22,1,308.04688,0.80387276,269.57422,0.70347536,
1947,04-10-22,1,-8.597656,-0.022029344,-47.625,-0.12202716,
1947,14-10-22,2,-8.949219,-0.022554018,-87.6875,-0.22253944,
1947,21-10-22,1,316.09766,0.7800623,275.41797,0.67967343,
1948,02-03-16,1,126.5,0.8502258,111.55762,0.7497958,
1948,04-03-16,1,-148.55078,-0.9633706,-163.89648,-1.0628893,
1948,13-04-16,2,190.39941,1.1788995,157.97852,0.9783131,
1948,21-04-16,1,42.0,0.25202975,25.314453,0.15190464,
1948,09-05-16,1,25.550781,0.15448247,8.998047,0.05440305,
1948,25-05-16,1,165.80078,0.99309564,149.02344,0.89260453,
1948,24-10-18,1,-114.29883,-0.45257276,-139.4961,-0.5523427,
1948,20-09-19,2,2496.5,9.007124,2439.7168,8.8026285,
1948,26-09-19,1,312.0996,1.0415003,281.97852,0.94098383,
1948,09-10-19,1,489.10156,1.7291632,460.57227,1.6283011,
1948,11-10-19,2,-428.44922,-1.500228,-485.32812,-1.6994761,
1948,19-02-20,1,-179.30078,-0.5811312,-210.0664,-0.6808456,
1948,06-07-20,1,-54.45117,-0.24481349,-76.666016,-0.34469184,
1948,15-07-20,2,322.45117,1.4869082,278.9082,1.2861712,
1948,31-08-20,1,-404.3496,-1.611841,-429.23438,-1.711038,
1948,10-09-20,1,97.65039,0.43396795,75.10156,0.33375877,
1948,14-10-20,1,225.80078,0.9542619,202.02539,0.8537842,
1948,19-10-20,1,219.75,0.9218668,195.80273,0.8214063,
1948,21-10-20,1,40.09961,0.16230519,15.373047,0.062223185,
1948,09-11-20,2,-146.10156,-0.53408706,-200.67383,-0.7338282,
1948,29-01-21,2,-687.3008,-2.2209167,-748.74805,-2.419804,
1948,08-02-21,1,-157.44922,-0.43187296,-193.82812,-0.53165793,
1948,15-02-21,1,21.152344,0.057558652,-15.609375,-0.042475417,
1948,03-03-21,1,139.64844,0.38999718,103.77344,0.2898088,
1948,26-04-21,1,-23.949219,-0.07375174,-56.410156,-0.17371537,
1948,17-05-21,1,419.25,1.2828752,386.35938,1.1822321,
1948,01-02-22,2,-28.601562,-0.07369684,-105.85156,-0.27365664,
1948,03-03-22,1,-420.70312,-1.1780655,-456.20312,-1.2774737,
1948,10-03-22,1,332.90234,0.95444375,297.85547,0.853963,
1948,17-03-22,1,35.94922,0.09868853,-0.49609375,-0.0013618866,
1948,23-03-22,1,-317.75,-0.86356837,-354.38672,-0.9631382,
1948,04-04-22,1,97.55078,0.25493976,59.23828,0.15481365,
1948,26-04-22,1,-97.85156,-0.26772633,-134.35156,-0.36759198,
1948,20-05-22,1,153.90234,0.45396042,119.92578,0.35374096,
1948,23-06-22,1,25.597656,0.07676356,-7.7617188,-0.023276241,
1948,04-10-22,1,-14.652344,-0.037601106,-53.61328,-0.13758336,
1948,01-02-23,1,-469.94922,-1.1187829,-511.72266,-1.2182306,
1949,02-03-16,1,126.5,0.8502258,111.55762,0.7497958,
1949,13-04-16,1,60.799805,0.37536538,44.572266,0.2751799,
1949,21-04-16,1,42.0,0.25202975,25.314453,0.15190464,
1949,20-09-19,2,2496.5,9.007124,2439.7168,8.8026285,
1949,11-10-19,1,-265.3496,-0.92786235,-293.81445,-1.0273969,
1949,06-07-20,1,-113.75,-0.5100623,-135.99414,-0.6098064,
1949,31-08-20,1,-404.3496,-1.611841,-429.23438,-1.711038,
1949,09-11-20,2,-146.10156,-0.53408706,-200.67383,-0.7338282,
1949,29-01-21,1,-251.5,-0.8191729,-282.07617,-0.91876405,
1949,08-02-21,1,-157.44922,-0.43187296,-193.82812,-0.53165793,
1949,15-02-21,1,-40.546875,-0.1101491,-77.33984,-0.21010038,
1949,26-04-21,1,-23.949219,-0.07375174,-56.410156,-0.17371537,
1949,01-02-22,1,-156.75,-0.4042527,-195.44531,-0.50404656,
1949,10-03-22,1,332.90234,0.95444375,297.85547,0.853963,
1949,17-03-22,1,35.94922,0.09868853,-0.49609375,-0.0013618866,
1949,04-04-22,1,97.55078,0.25493976,59.23828,0.15481365,
1949,04-10-22,1,-14.652344,-0.037601106,-53.61328,-0.13758336,
1952,02-03-16,1,126.5,0.8502258,111.55762,0.7497958,
1952,20-09-19,1,999.75,3.5683627,971.2344,3.466583,
1952,31-08-20,1,-404.3496,-1.611841,-429.23438,-1.711038,
1952,10-03-22,1,332.90234,0.95444375,297.85547,0.853963,
1952,04-04-22,1,97.55078,0.25493976,59.23828,0.15481365,
1953,02-03-16,1,126.5,0.8502258,111.55762,0.7497958,
1953,20-09-19,1,999.75,3.5683627,971.2344,3.466583,
1953,31-08-20,1,-404.3496,-1.611841,-429.23438,-1.711038,
1953,04-04-22,1,97.55078,0.25493976,59.23828,0.15481365,
1954,22-01-16,1,231.2998,1.5117338,215.88379,1.4109776,
1954,12-03-21,1,-78.5,-0.21565342,-114.859375,-0.31553906,
1950,02-03-16,1,126.5,0.8502258,111.55762,0.7497958,
1950,20-09-19,2,2496.5,9.007124,2439.7168,8.8026285,
1950,31-08-20,1,-404.3496,-1.611841,-429.23438,-1.711038,
1950,09-11-20,1,-105.75,-0.38659438,-133.05273,-0.4864061,
1950,26-04-21,1,-23.949219,-0.07375174,-56.410156,-0.17371537,
1950,10-03-22,1,332.90234,0.95444375,297.85547,0.853963,
1950,04-04-22,1,97.55078,0.25493976,59.23828,0.15481365,
1950,04-10-22,1,-14.652344,-0.037601106,-53.61328,-0.13758336,
1951,02-03-16,1,126.5,0.8502258,111.55762,0.7497958,
1951,20-09-19,2,2496.5,9.007124,2439.7168,8.8026285,
1951,31-08-20,1,-404.3496,-1.611841,-429.23438,-1.711038,
1951,09-11-20,1,-105.75,-0.38659438,-133.05273,-0.4864061,
1951,04-04-22,1,97.55078,0.25493976,59.23828,0.15481365,
1951,04-10-22,1,-14.652344,-0.037601106,-53.61328,-0.13758336,
1955,22-01-16,1,231.2998,1.5117338,215.88379,1.4109776,
1955,12-03-21,1,-78.5,-0.21565342,-114.859375,-0.31553906,
1956,02-11-20,1,-81.54883,-0.33627203,-105.75781,-0.43609944,
1956,17-03-22,1,47.30078,0.12986854,10.855469,0.029804662,
1957,17-03-22,1,47.30078,0.12986854,10.855469,0.029804662,
1958,08-02-16,1,26.5,0.17362362,11.223633,0.07353538,
1958,18-02-16,2,-210.84863,-1.4695251,-239.43457,-1.6687883,
1958,02-03-16,1,90.34961,0.6065157,75.4082,0.50621426,
1958,04-03-16,3,-164.50098,-1.0675752,-210.62012,-1.3670429,
1958,09-03-16,1,37.200195,0.2443836,21.958984,0.14425774,
1958,14-03-16,1,-58.350586,-0.37915966,-73.71094,-0.4789706,
1958,16-03-16,2,163.34961,1.0615656,132.49023,0.8610404,
1958,21-03-16,1,31.75,0.20130675,15.962891,0.10121063,
1958,11-04-16,2,223.60156,1.4238217,192.07715,1.2231103,
1958,13-04-16,3,200.75,1.2422903,152.1289,0.9416785,
1958,21-04-16,3,7.1992188,0.04381439,-42.91992,-0.25619364,
1958,09-05-16,3,75.29883,0.45554122,25.632812,0.15531456,
1958,12-05-16,1,-14.150391,-0.0835699,-31.076172,-0.18353082,
1958,25-05-16,3,354.64844,2.12084,304.29102,1.8197784,
1958,30-05-16,2,-256.45117,-1.4550879,-291.5703,-1.6543605,
1958,22-11-16,1,-24.15039,-0.13001557,-42.71289,-0.22994827,
1958,02-12-16,3,-588.9512,-3.1934867,-643.97266,-3.491868,
1958,12-10-18,3,515.3965,2.042857,439.43164,1.7418377,
1958,24-10-18,1,-181.79883,-0.71984285,-206.96289,-0.8194814,
1958,23-05-19,1,-68.80078,-0.22055845,-99.96094,-0.32045028,
1958,08-08-19,1,177.19922,0.63310534,149.1211,0.53278655,
1958,20-09-19,3,3479.5469,12.606397,3394.6172,12.300081,
1958,23-09-19,1,484.44922,1.6168247,454.2422,1.5160103,
1958,01-10-19,1,-349.0,-1.1823194,-378.34375,-1.2817283,
1958,09-10-19,4,2024.4531,7.165657,1910.418,6.7620773,
1958,11-10-19,3,-920.85156,-3.2306132,-1005.875,-3.5289872,
1958,22-10-19,2,144.20117,0.4897889,85.234375,0.2895335,
1958,15-11-19,1,-44.84961,-0.14458545,-75.8457,-0.24451014,
1958,04-02-20,2,531.2988,1.7525527,470.4004,1.5516818,
1958,11-02-20,3,-152.05273,-0.48380345,-246.20898,-0.7835542,
1958,19-02-20,2,-374.0996,-1.2116424,-435.6621,-1.411037,
1958,23-06-20,1,57.84961,0.2606067,35.621094,0.16046946,
1958,30-06-20,3,-312.79883,-1.447726,-377.4082,-1.7469904,
1958,06-07-20,1,-42.75,-0.19180985,-65.01758,-0.29171956,
1958,07-07-20,1,284.44922,1.2718043,261.9414,1.1711693,
1958,15-07-20,4,250.49805,1.1548266,163.4961,0.7542594,
1958,20-07-20,1,-130.5,-0.58131504,-152.88477,-0.6810285,
1958,21-07-20,3,-54.347656,-0.23927355,-122.36914,-0.5391469,
1958,05-08-20,3,-2.9003906,-0.012779564,-68.234375,-0.31277195,
1958,06-08-20,1,-176.25,-0.8062174,-198.02344,-0.90581524,
1958,10-08-20,3,-56.603516,-0.25678015,-122.583984,-0.55666006,
1958,11-08-20,2,-337.60156,-1.519331,-381.8711,-1.7185638,
1958,18-08-20,2,134.64844,0.6099094,90.39453,0.40960887,
1958,21-08-20,2,-53.34961,-0.2390026,-97.90625,-0.4388847,
1958,24-08-20,2,441.8496,1.9550266,396.4297,1.75406,
1958,25-08-20,2,-305.70117,-1.3239034,-351.72852,-1.5232493,
1958,27-08-20,2,11.0,0.046552986,-36.26758,-0.15348417,
1958,28-08-20,2,634.9512,2.6579008,586.85547,2.4565778,
1958,31-08-20,1,-383.4004,-1.5359608,-408.16992,-1.6351914,
1958,02-09-20,1,9.349609,0.039159436,-14.53125,-0.060861964,
1958,10-09-20,2,111.802734,0.49784678,66.78711,0.29759818,
1958,14-09-20,2,-270.45117,-1.1907482,-315.73438,-1.3901651,
1958,25-09-20,2,397.20312,1.9093717,355.39453,1.7084213,
1958,28-09-20,2,155.50195,0.72899216,112.74219,0.5286361,
1958,01-10-20,1,112.0,0.51088715,90.021484,0.4106323,
1958,05-10-20,3,-195.20117,-0.86032164,-263.0918,-1.1598978,
1958,08-10-20,2,192.30273,0.82893836,145.79492,0.62852883,
1958,09-10-20,2,-156.59961,-0.6596946,-203.92969,-0.85936093,
1958,12-10-20,1,-266.5996,-1.103441,-290.62695,-1.2028887,
1958,14-10-20,2,596.75,2.5256782,549.1953,2.3244193,
1958,19-10-20,7,352.85547,1.4829056,185.06445,0.7821627,
1958,21-10-20,1,33.34961,0.13484724,8.6015625,0.034779925,
1958,02-11-20,6,1497.9941,6.221423,1349.4453,5.6183186,
1958,09-11-20,1,-195.75,-0.7170001,-222.95312,-0.81664073,
1958,10-11-20,2,1049.4492,3.7523882,992.9883,3.5505114,
1958,13-11-20,1,62.09961,0.2185221,33.65039,0.11841224,
1958,25-11-20,2,-466.45117,-1.5492291,-526.43555,-1.7484577,
1958,04-12-20,1,-287.04883,-0.9579678,-316.86914,-1.0574871,
1958,24-12-20,2,178.35156,0.58995306,117.79492,0.38965577,
1958,29-12-20,2,-435.44922,-1.392873,-497.75195,-1.5921735,
1958,13-01-21,1,-165.59961,-0.5070232,-198.17773,-0.606769,
1958,29-01-21,4,-1497.7988,-4.84212,-1620.7051,-5.2396903,
1958,01-02-21,3,2050.2559,6.3279214,1952.0,6.024766,
1958,05-02-21,2,-1026.2969,-2.8214235,-1098.5156,-3.0200074,
1958,08-02-21,1,-220.84766,-0.6070971,-257.11328,-0.7067892,
1958,15-02-21,1,-51.0,-0.13860089,-87.76953,-0.23852815,
1958,16-02-21,2,-854.90234,-2.2707658,-929.7656,-2.4696283,
1958,25-02-21,1,-315.75,-0.85084766,-352.70312,-0.95042485,
1958,02-03-21,1,-278.15234,-0.7788251,-313.72656,-0.87843275,
1958,03-03-21,2,1294.0039,3.6219802,1221.8984,3.4201756,
1958,09-03-21,1,7.3515625,0.0205248,-28.472656,-0.0794927,
1958,12-03-21,2,-425.39453,-1.1683892,-497.9961,-1.367804,
1958,15-03-21,3,422.54688,1.2045496,317.02734,0.9039439,
1958,23-03-21,2,-182.2461,-0.53734636,-249.96094,-0.73708844,
1958,07-04-21,1,-274.9004,-0.83719844,-307.5996,-0.93678266,
1958,13-04-21,6,395.5547,1.2529912,207.16016,0.65236557,
1958,20-04-21,1,-247.65039,-0.7815853,-279.2129,-0.8811967,
1958,26-04-21,2,48.148438,0.14845267,-16.779297,-0.051628057,
1958,28-04-21,2,1328.8516,4.0223846,1262.1133,3.8203719,
1958,29-04-21,1,-599.75,-1.7521564,-633.6797,-1.8512813,
1958,07-05-21,1,-222.35156,-0.6697175,-255.4414,-0.76938325,
1958,17-05-21,4,1717.3984,5.264373,1586.0137,4.861727,
1958,18-05-21,1,-95.046875,-0.2791543,-129.04688,-0.37901288,
1958,21-05-21,2,356.59375,1.035064,287.48828,0.8345581,
1958,24-05-21,1,-336.44922,-0.9555773,-371.4922,-1.0551058,
1958,28-05-21,1,-232.30078,-0.65647286,-267.5703,-0.75614315,
1958,22-07-21,1,72.80078,0.20897247,37.92578,0.10886482,
1958,03-12-21,2,-546.5469,-1.4856431,-619.84766,-1.6848943,
1958,13-12-21,2,-0.15234375,-3.5156682E-4,-75.0625,-0.20036016,
1958,21-12-21,1,-9.097656,-0.02605289,-44.015625,-0.12604722,
1958,23-12-21,1,48.69922,0.13815556,13.425781,0.038087808,
1958,31-12-21,2,-80.05469,-0.22517972,-151.04688,-0.4250833,
1958,05-01-22,1,539.09766,1.4516144,501.6875,1.350881,
1958,10-01-22,1,-56.847656,-0.14907381,-94.953125,-0.24899927,
1958,01-02-22,2,-466.89844,-1.2072542,-543.96094,-1.4066455,
1958,09-02-22,1,-36.101562,-0.09390114,-74.53125,-0.1938578,
1958,03-03-22,1,-439.14844,-1.2319574,-474.57812,-1.3313495,
1958,04-03-22,2,-455.7461,-1.3063973,-525.27344,-1.5057366,
1958,08-03-22,1,443.30078,1.3536831,410.33398,1.2530142,
1958,09-03-22,1,253.69922,0.7553101,219.98438,0.65493464,
1958,10-03-22,2,532.0508,1.5264565,462.0547,1.325689,
1958,16-03-22,1,-159.25,-0.44498467,-194.95703,-0.5447591,
1958,17-03-22,2,67.5,0.18545392,-5.3554688,-0.014654517,
1958,22-03-22,3,1074.2578,2.981347,965.5742,2.6798563,
1958,28-03-22,3,476.29688,1.340385,369.40234,1.0396957,
1958,30-03-22,1,152.10156,0.4209818,115.89453,0.32076916,
1958,04-04-22,1,-146.19922,-0.3819351,-184.40625,-0.48174825,
1958,07-04-22,1,-209.35156,-0.5515333,-247.20703,-0.6512629,
1958,26-04-22,1,-45.898438,-0.12553865,-82.4375,-0.22547811,
1958,20-05-22,3,82.30469,0.2425727,-19.75,-0.05753663,
1958,26-05-22,1,244.84766,0.70128185,209.8125,0.6009357,
1958,30-05-22,1,-51.69922,-0.1434227,-87.71875,-0.24334718,
1958,08-06-22,1,-174.94922,-0.4942452,-210.25781,-0.59399474,
1958,23-06-22,3,-218.15234,-0.65398777,-318.0078,-0.9536774,
1958,27-06-22,2,-325.75,-0.9563004,-393.69922,-1.1558244,
1958,05-07-22,1,128.25,0.37542373,94.02344,0.275233,
1958,07-07-22,1,85.60156,0.24694908,50.89453,0.14682394,
1958,30-08-22,2,1664.2969,4.2968726,1586.0,4.0947266,
1958,08-09-22,1,47.19922,0.118273035,7.2695312,0.018216182,
1958,09-09-22,1,-44.347656,-0.109288014,-84.90234,-0.20922883,
1958,20-09-22,2,194.79688,0.47009766,111.828125,0.26987165,
1958,30-09-22,3,1128.6445,2.9514573,1013.3281,2.649993,
1958,04-10-22,1,-19.949219,-0.051100023,-58.98047,-0.15107876,
1958,14-10-22,2,-90.99609,-0.23057055,-169.77734,-0.43045694,
1958,18-10-22,2,107.75391,0.26758415,27.164062,0.06745875,
1958,21-10-22,3,1028.7969,2.5406299,906.7969,2.2393599,
1958,30-01-23,1,-414.94922,-1.0188978,-455.46875,-1.1183926,
1958,01-02-23,2,691.2031,1.6825598,608.6914,1.4817147,
1959,08-02-16,1,26.5,0.17362362,11.223633,0.07353538,
1959,18-02-16,2,-210.84863,-1.4695251,-239.43457,-1.6687883,
1959,02-03-16,1,90.34961,0.6065157,75.4082,0.50621426,
1959,04-03-16,3,-164.50098,-1.0675752,-210.62012,-1.3670429,
1959,09-03-16,1,37.200195,0.2443836,21.958984,0.14425774,
1959,14-03-16,1,-58.350586,-0.37915966,-73.71094,-0.4789706,
1959,16-03-16,2,163.34961,1.0615656,132.49023,0.8610404,
1959,21-03-16,1,31.75,0.20130675,15.962891,0.10121063,
1959,11-04-16,2,223.60156,1.4238217,192.07715,1.2231103,
1959,13-04-16,3,200.75,1.2422903,152.1289,0.9416785,
1959,21-04-16,3,7.1992188,0.04381439,-42.91992,-0.25619364,
1959,09-05-16,3,75.29883,0.45554122,25.632812,0.15531456,
1959,12-05-16,1,-14.150391,-0.0835699,-31.076172,-0.18353082,
1959,25-05-16,3,354.64844,2.12084,304.29102,1.8197784,
1959,30-05-16,2,-256.45117,-1.4550879,-291.5703,-1.6543605,
1959,22-11-16,1,-24.15039,-0.13001557,-42.71289,-0.22994827,
1959,02-12-16,3,-588.9512,-3.1934867,-643.97266,-3.491868,
1959,12-10-18,3,515.3965,2.042857,439.43164,1.7418377,
1959,24-10-18,1,-181.79883,-0.71984285,-206.96289,-0.8194814,
1959,23-05-19,1,-68.80078,-0.22055845,-99.96094,-0.32045028,
1959,08-08-19,1,177.19922,0.63310534,149.1211,0.53278655,
1959,20-09-19,2,2853.0977,10.389838,2796.7441,10.184633,
1959,23-09-19,1,484.44922,1.6168247,454.2422,1.5160103,
1959,01-10-19,1,-349.0,-1.1823194,-378.34375,-1.2817283,
1959,09-10-19,4,2024.4531,7.165657,1910.418,6.7620773,
1959,11-10-19,3,-920.85156,-3.2306132,-1005.875,-3.5289872,
1959,22-10-19,2,144.20117,0.4897889,85.234375,0.2895335,
1959,15-11-19,1,-44.84961,-0.14458545,-75.8457,-0.24451014,
1959,04-02-20,2,531.2988,1.7525527,470.4004,1.5516818,
1959,11-02-20,3,-152.05273,-0.48380345,-246.20898,-0.7835542,
1959,19-02-20,2,-374.0996,-1.2116424,-435.6621,-1.411037,
1959,23-06-20,1,57.84961,0.2606067,35.621094,0.16046946,
1959,30-06-20,3,-312.79883,-1.447726,-377.4082,-1.7469904,
1959,06-07-20,1,-42.75,-0.19180985,-65.01758,-0.29171956,
1959,07-07-20,1,284.44922,1.2718043,261.9414,1.1711693,
1959,15-07-20,4,250.49805,1.1548266,163.4961,0.7542594,
1959,20-07-20,1,-130.5,-0.58131504,-152.88477,-0.6810285,
1959,21-07-20,3,-54.347656,-0.23927355,-122.36914,-0.5391469,
1959,05-08-20,3,-2.9003906,-0.012779564,-68.234375,-0.31277195,
1959,06-08-20,1,-176.25,-0.8062174,-198.02344,-0.90581524,
1959,10-08-20,3,-56.603516,-0.25678015,-122.583984,-0.55666006,
1959,11-08-20,2,-337.60156,-1.519331,-381.8711,-1.7185638,
1959,18-08-20,2,134.64844,0.6099094,90.39453,0.40960887,
1959,21-08-20,2,-53.34961,-0.2390026,-97.90625,-0.4388847,
1959,24-08-20,2,441.8496,1.9550266,396.4297,1.75406,
1959,25-08-20,2,-305.70117,-1.3239034,-351.72852,-1.5232493,
1959,27-08-20,2,11.0,0.046552986,-36.26758,-0.15348417,
1959,28-08-20,2,634.9512,2.6579008,586.85547,2.4565778,
1959,31-08-20,1,-383.4004,-1.5359608,-408.16992,-1.6351914,
1959,02-09-20,1,9.349609,0.039159436,-14.53125,-0.060861964,
1959,10-09-20,2,111.802734,0.49784678,66.78711,0.29759818,
1959,14-09-20,2,-270.45117,-1.1907482,-315.73438,-1.3901651,
1959,25-09-20,2,397.20312,1.9093717,355.39453,1.7084213,
1959,28-09-20,2,155.50195,0.72899216,112.74219,0.5286361,
1959,01-10-20,1,112.0,0.51088715,90.021484,0.4106323,
1959,05-10-20,3,-195.20117,-0.86032164,-263.0918,-1.1598978,
1959,08-10-20,2,192.30273,0.82893836,145.79492,0.62852883,
1959,09-10-20,2,-156.59961,-0.6596946,-203.92969,-0.85936093,
1959,12-10-20,1,-266.5996,-1.103441,-290.62695,-1.2028887,
1959,14-10-20,2,596.75,2.5256782,549.1953,2.3244193,
1959,19-10-20,7,352.85547,1.4829056,185.06445,0.7821627,
1959,21-10-20,1,33.34961,0.13484724,8.6015625,0.034779925,
1959,02-11-20,6,1497.9941,6.221423,1349.4453,5.6183186,
1959,09-11-20,1,-195.75,-0.7170001,-222.95312,-0.81664073,
1959,10-11-20,2,1049.4492,3.7523882,992.9883,3.5505114,
1959,13-11-20,1,62.09961,0.2185221,33.65039,0.11841224,
1959,25-11-20,2,-466.45117,-1.5492291,-526.43555,-1.7484577,
1959,04-12-20,1,-287.04883,-0.9579678,-316.86914,-1.0574871,
1959,24-12-20,2,178.35156,0.58995306,117.79492,0.38965577,
1959,29-12-20,2,-435.44922,-1.392873,-497.75195,-1.5921735,
1959,13-01-21,1,-165.59961,-0.5070232,-198.17773,-0.606769,
1959,29-01-21,4,-1497.7988,-4.84212,-1620.7051,-5.2396903,
1959,01-02-21,3,2050.2559,6.3279214,1952.0,6.024766,
1959,05-02-21,2,-1026.2969,-2.8214235,-1098.5156,-3.0200074,
1959,08-02-21,1,-220.84766,-0.6070971,-257.11328,-0.7067892,
1959,15-02-21,1,-51.0,-0.13860089,-87.76953,-0.23852815,
1959,16-02-21,2,-854.90234,-2.2707658,-929.7656,-2.4696283,
1959,25-02-21,1,-315.75,-0.85084766,-352.70312,-0.95042485,
1959,02-03-21,1,-278.15234,-0.7788251,-313.72656,-0.87843275,
1959,03-03-21,2,1294.0039,3.6219802,1221.8984,3.4201756,
1959,09-03-21,1,7.3515625,0.0205248,-28.472656,-0.0794927,
1959,12-03-21,2,-425.39453,-1.1683892,-497.9961,-1.367804,
1959,15-03-21,3,422.54688,1.2045496,317.02734,0.9039439,
1959,23-03-21,2,-182.2461,-0.53734636,-249.96094,-0.73708844,
1959,07-04-21,1,-274.9004,-0.83719844,-307.5996,-0.93678266,
1959,13-04-21,6,395.5547,1.2529912,207.16016,0.65236557,
1959,20-04-21,1,-247.65039,-0.7815853,-279.2129,-0.8811967,
1959,26-04-21,2,48.148438,0.14845267,-16.779297,-0.051628057,
1959,28-04-21,2,1328.8516,4.0223846,1262.1133,3.8203719,
1959,29-04-21,1,-599.75,-1.7521564,-633.6797,-1.8512813,
1959,07-05-21,1,-222.35156,-0.6697175,-255.4414,-0.76938325,
1959,17-05-21,4,1717.3984,5.264373,1586.0137,4.861727,
1959,18-05-21,1,-95.046875,-0.2791543,-129.04688,-0.37901288,
1959,21-05-21,2,356.59375,1.035064,287.48828,0.8345581,
1959,24-05-21,1,-336.44922,-0.9555773,-371.4922,-1.0551058,
1959,28-05-21,1,-232.30078,-0.65647286,-267.5703,-0.75614315,
1959,22-07-21,1,72.80078,0.20897247,37.92578,0.10886482,
1959,03-12-21,2,-546.5469,-1.4856431,-619.84766,-1.6848943,
1959,13-12-21,2,-0.15234375,-3.5156682E-4,-75.0625,-0.20036016,
1959,21-12-21,1,-9.097656,-0.02605289,-44.015625,-0.12604722,
1959,23-12-21,1,48.69922,0.13815556,13.425781,0.038087808,
1959,31-12-21,2,-80.05469,-0.22517972,-151.04688,-0.4250833,
1959,05-01-22,1,539.09766,1.4516144,501.6875,1.350881,
1959,10-01-22,1,-56.847656,-0.14907381,-94.953125,-0.24899927,
1959,01-02-22,2,-466.89844,-1.2072542,-543.96094,-1.4066455,
1959,09-02-22,1,-36.101562,-0.09390114,-74.53125,-0.1938578,
1959,03-03-22,1,-439.14844,-1.2319574,-474.57812,-1.3313495,
1959,04-03-22,2,-455.7461,-1.3063973,-525.27344,-1.5057366,
1959,08-03-22,1,443.30078,1.3536831,410.33398,1.2530142,
1959,09-03-22,1,253.69922,0.7553101,219.98438,0.65493464,
1959,10-03-22,2,532.0508,1.5264565,462.0547,1.325689,
1959,16-03-22,1,-159.25,-0.44498467,-194.95703,-0.5447591,
1959,17-03-22,2,67.5,0.18545392,-5.3554688,-0.014654517,
1959,22-03-22,3,1074.2578,2.981347,965.5742,2.6798563,
1959,28-03-22,3,476.29688,1.340385,369.40234,1.0396957,
1959,30-03-22,1,152.10156,0.4209818,115.89453,0.32076916,
1959,04-04-22,1,-146.19922,-0.3819351,-184.40625,-0.48174825,
1959,07-04-22,1,-209.35156,-0.5515333,-247.20703,-0.6512629,
1959,26-04-22,1,-45.898438,-0.12553865,-82.4375,-0.22547811,
1959,20-05-22,3,82.30469,0.2425727,-19.75,-0.05753663,
1959,26-05-22,1,244.84766,0.70128185,209.8125,0.6009357,
1959,30-05-22,1,-51.69922,-0.1434227,-87.71875,-0.24334718,
1959,08-06-22,1,-174.94922,-0.4942452,-210.25781,-0.59399474,
1959,23-06-22,3,-218.15234,-0.65398777,-318.0078,-0.9536774,
1959,27-06-22,2,-325.75,-0.9563004,-393.69922,-1.1558244,
1959,05-07-22,1,128.25,0.37542373,94.02344,0.275233,
1959,07-07-22,1,85.60156,0.24694908,50.89453,0.14682394,
1959,30-08-22,2,1664.2969,4.2968726,1586.0,4.0947266,
1959,08-09-22,1,47.19922,0.118273035,7.2695312,0.018216182,
1959,09-09-22,1,-44.347656,-0.109288014,-84.90234,-0.20922883,
1959,20-09-22,2,194.79688,0.47009766,111.828125,0.26987165,
1959,30-09-22,3,1128.6445,2.9514573,1013.3281,2.649993,
1959,04-10-22,1,-19.949219,-0.051100023,-58.98047,-0.15107876,
1959,14-10-22,2,-90.99609,-0.23057055,-169.77734,-0.43045694,
1959,18-10-22,2,107.75391,0.26758415,27.164062,0.06745875,
1959,21-10-22,3,1028.7969,2.5406299,906.7969,2.2393599,
1959,30-01-23,1,-414.94922,-1.0188978,-455.46875,-1.1183926,
1959,01-02-23,2,691.2031,1.6825598,608.6914,1.4817147,
1960,08-02-16,1,26.5,0.17362362,11.223633,0.07353538,
1960,18-02-16,2,-210.84863,-1.4695251,-239.43457,-1.6687883,
1960,02-03-16,1,90.34961,0.6065157,75.4082,0.50621426,
1960,04-03-16,3,-164.50098,-1.0675752,-210.62012,-1.3670429,
